"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-07-24",,,"57",",,W","50",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-07-25",,,"63",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-07-26",,,"61",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-07-27",,,"62",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-07-28",,,"62",",,W","54",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-07-29",,,"65",",,W","57",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-07-30",,,"64",",,W","57",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-07-31",,,"66",",,W","59",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-01",,,"65",",,W","58",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-02",,,"65",",,W","57",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-03",,,"67",",,W","53",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-04",,,"66",",,W","53",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-05",,,"66",",,W","56",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-06",,,"66",",,W","56",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-07",,,"67",",,W","56",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-08",,,"68",",,W","59",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-09",,,"65",",,W","57",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-10",,,"70",",,W","55",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-11",,,"65",",,W","55",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-12",,,"70",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-13",,,"68",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-14",,,"65",",,W","58",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-15",,,"66",",,W","58",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-16",,,"64",",,W","57",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-17",,,"67",",,W","54",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-18",,,"63",",,W","56",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-19",,,"67",",,W","58",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-20",,,"67",",,W","58",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-21",,,"62",",,W","54",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-22",,,"71",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-23",,,"66",",,W","58",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-24",,,"65",",,W","58",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-25",,,"65",",,W","59",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-26",,,"65",",,W","58",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-27",,,"67",",,W","55",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-28",,,"65",",,W","50",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-29",,,"59",",,W","53",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-30",,,"60",",,W","54",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-08-31",,,"62",",,W","55",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-01",,,"61",",,W","54",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-02",,,"62",",,W","57",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-03",,,"66",",,W","56",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-04",,,"69",",,W","53",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-05",,,"66",",,W","56",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-06",,,"64",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-07",,,"72",",,W","51",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-08",,,"64",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-09",,,"71",",,W","48",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-10",,,"68",",,W","54",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-11",,,"66",",,W","56",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-12",,,"62",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-13",,,"61",",,W","50",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-14",,,"59",",,W","53",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-15",,,"60",",,W","54",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-16",,,"64",",,W","49",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-17",,,"61",",,W","50",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-18",,,"65",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-19",,,"68",",,W","56",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-20",,,"66",",,W","57",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-21",,,"63",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-22",,,"66",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-23",,,"63",",,W","51",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-24",,,"72",",,W","48",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-25",,,"63",",,W","50",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-26",,,"61",",,W","54",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-27",,,"63",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-28",,,"66",",,W","53",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-29",,,"67",",,W","55",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-09-30",,,"68",",,W","56",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-01",,,"62",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-02",,,"62",",,W","57",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-03",,,"62",",,W","56",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-04",,,"63",",,W","54",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-05",,,"61",",,W","52",",,W"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-06",,,"59",",,D","54",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-07",,,"59",",,D","53",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-08",,,"58",",,D","53",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-09",,,"57",",,D","51",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-10",,,"58",",,D","50",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-11",,,"63",",,D","47",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-13",,,"56",",,D","51",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-14",,,"59",",,D","49",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-15",,,"59",",,D","51",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-16",,,"69",",,D","57",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-17",,,"68",",,D","52",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-18",,,"65",",,D","48",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-19",,,"69",",,D","47",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-20",,,"59",",,D","50",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-21",,,"63",",,D","52",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-22",,,"59",",,D","46",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-23",,,"59",",,D","41",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-24",,,"57",",,D","44",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-25",,,"60",",,D","44",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-26",,,"58",",,D","43",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-27",,,"59",",,D","44",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-28",,,"63",",,D","43",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-29",,,"67",",,D","47",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-30",,,"59",",,D","45",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-10-31",,,"60",",,D","42",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-01",,,"55",",,D","41",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-02",,,"52",",,D","39",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-03",,,"52",",,D","36",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-04",,,"55",",,D","50",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-05",,,"57",",,D","44",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-06",,,"54",",,D","44",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-07",,,"51",",,D","41",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-08",,,"51",",,D","42",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-09",,,"56",",,D","39",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-10",,,"52",",,D","38",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-11",,,"53",",,D","41",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-12",,,"56",",,D","41",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-13",,,"55",",,D","39",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-14",,,"57",",,D","38",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-15",,,"59",",,D","36",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-16",,,"62",",,D","37",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-17",,,"54",",,D","37",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-18",,,"55",",,D","35",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-19",,,"62",",,D","39",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-20",,,"59",",,D","38",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-21",,,"57",",,D","38",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-22",,,"58",",,D","40",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-23",,,"55",",,D","39",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-24",,,"65",",,D","41",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-25",,,"61",",,D","40",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-26",,,"55",",,D","41",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-27",,,"54",",,D","36",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-28",,,"50",",,D","35",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-29",,,"48",",,D","34",",,D"
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796","17.0","2022-11-30",,,"50",",,D","45",",,D"
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-01",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-02",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-03",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-04",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-05",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-06",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-07",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-08",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-09",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-10",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-11",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-12",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-13",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-14",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-15",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-16",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-17",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-18",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-19",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-20",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-21",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-22",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-23",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-24",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-25",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-26",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-27",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-28",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-29",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-30",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-01-31",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-01",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-02",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-03",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-04",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-05",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-06",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-07",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-08",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-09",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-10",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-11",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-12",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-13",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-14",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-15",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-16",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-17",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-18",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-19",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-20",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-21",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-22",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-23",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-24",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-25",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-26",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-27",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-28",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-02-29",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-03-01",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-03-02",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-03-03",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-03-04",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-03-05",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-03-06",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-03-07",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-03-08",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-03-09",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-03-10",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-03-11",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-03-12",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-03-13",,,,,,
"US1CADN0006","SMITH RIVER 1.1 SSE, CA US","41.915283203125","-124.135986328125","36.6","2020-03-14",,,,,,
